"dyid","Country","State","District","SDP","Gini.Index","SourceYear.y","Dichlorophenoxyacetic.acid","Silver","Aluminium","SourceYear","Alkalinity.Phenolphthalein","Arsenic","Boron","Biochemical.Oxygen.Demand","cyanides","Carbonate","Calcium","Cadimum","Chemical.Oxygen.Demand","Chlorophyll.a","Chloride","Chromium","Copper","Disolved.Oxygen","Disolved.Oxygen.Saturation","Dichlorodiphenyltrichloroethane","Dieldrin","Conductivity","Endosulfan","Fluorine","Faecal.Coliform.MPN","Iron","Hardness.Calcium","Hardness.Total","Hydrogencarbonate","Mercury","Potassium","Magnesium","Manganese","Ammonia","Nitrate.and.nitrite","Nitrate","Nitrate.Nitrogen","Sodium","sodium","Nickel","Amount.of.Organic.N","Lead","Phenols","Phosphorus.Tot","Residual.Sodium.Carbonate"
"2011_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","169600",0.23,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","114545",0.23,2006,NA,NA,NA,NA,2.0335,NA,NA,1.49166666666667,NA,2.45,28.925,NA,30.6545454545455,NA,9.09166666666667,NA,NA,NA,NA,NA,NA,258.333333333333,NA,0.380833333333333,NA,NA,NA,116.64575,160.416666666667,NA,2.03333333333333,10.4583333333333,NA,NA,1.93727272727273,0.08,1.85,9.10833333333333,14.4059916666667,NA,NA,NA,NA,NA,0.445645458333333
"2016_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","419465",0.23,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","482361",0.23,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","77874",0.23,2004,NA,NA,0,NA,5.567225,NA,NA,1.075,NA,6.7075,30.92,NA,31.5875,NA,8.43420833333333,NA,NA,NA,NA,NA,NA,277.333333333333,NA,0.204566666666667,NA,0,NA,131.430725,182.67975,NA,1.59658333333333,12.9913791666667,NA,NA,0.367656,0.01035,0.357306,10.5493333333333,14.8424333333333,NA,NA,NA,NA,NA,0.70345575
"2013_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","322598",0.23,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015_EAST NIMAR","India","MADHYA PRADESH","EAST NIMAR","370716",0.23,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","3281",0.28,2005,NA,NA,0.18306,NA,0.29382,NA,0.14976,NA,NA,0.354,21.68,NA,NA,NA,5.3108,NA,NA,NA,NA,NA,NA,190,NA,0.535,NA,0.285696,NA,95.7124,84.18,NA,1.08698,9.963,NA,NA,NA,NA,0.79483075,2.4794,7.03711,NA,NA,NA,NA,NA,0.3404188
"2012_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","10399",0.28,2012,NA,NA,NA,NA,0,NA,NA,NA,NA,0,16.75,NA,NA,NA,11.345,NA,NA,NA,9.7,NA,NA,156.375,NA,NA,NA,NA,178.75,76.4979125,68.015,NA,0.1525,6.8275,NA,NA,NA,NA,NA,2.98,7.4251975,NA,NA,NA,NA,NA,0
"2009_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","4539",0.28,2009,NA,NA,NA,NA,1.00845,NA,NA,NA,NA,1.215,14.555,NA,NA,NA,7.885,NA,NA,NA,NA,NA,NA,172.5,NA,NA,NA,NA,NA,53.158325,61.5075,NA,1.8575,4.025,NA,NA,NA,NA,NA,3.68,13.17504,NA,NA,NA,NA,NA,0.10293625
"2010_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","4735",0.28,2010,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.22,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,151.125,NA,NA,NA,NA,NA,83.852075,71.37,NA,0.9175,6.1925,NA,NA,NA,NA,NA,3.9175,10.2772375,NA,NA,NA,NA,NA,0
"2002_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","1775",0.28,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","16588",0.28,2020,NA,NA,NA,NA,1.328,NA,NA,NA,NA,1.6,55.2,NA,11.6,NA,5,NA,NA,NA,NA,NA,NA,197,NA,NA,NA,NA,641.25,256.5,84.3,NA,1.64,10.6,NA,NA,NA,NA,NA,6.26,NA,NA,NA,NA,NA,NA,NA
"2007_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","3873",0.28,2007,NA,NA,NA,NA,0.01245,NA,NA,NA,NA,0.015,20.855,NA,NA,NA,7.2025,NA,NA,NA,NA,NA,NA,132.575,NA,0.5,NA,NA,NA,65.5646,68.135,NA,1,3.2225,NA,NA,NA,NA,NA,3.1,9.364545,NA,NA,NA,NA,NA,0.009286225
"2018_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","14897",0.28,2018,NA,NA,NA,NA,0.9315,NA,NA,NA,NA,1.1225,15.0725,NA,54.6666666666667,NA,10.9725,NA,NA,NA,7.525,NA,NA,198.5,NA,NA,NA,NA,179.6565,85.223,74.8,NA,1.14,3.55,NA,NA,NA,NA,NA,4.42333333333333,NA,NA,NA,NA,NA,0.46,NA
"2001_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","1864",0.28,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","13082",0.28,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,22.76,NA,NA,NA,5,NA,NA,NA,8.625,NA,NA,160.325,NA,NA,NA,51.894,242.08375,98.2335,76.555,NA,0.195,7.6875,NA,NA,NA,NA,NA,3.825,7.9800775,NA,NA,NA,NA,NA,0
"2006_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","3458",0.28,2006,NA,NA,NA,NA,0.082585,NA,NA,NA,NA,0.0995,30.635,NA,NA,NA,5.0375,NA,NA,NA,NA,NA,NA,137.9,NA,0.5,NA,NA,NA,93.54165,45.685,NA,1.173,4.069,NA,NA,NA,NA,NA,2.53,4.48096,NA,NA,NA,NA,NA,0
"2003_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","1968",0.28,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","3188",0.28,2004,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.64,NA,NA,NA,11.1666666666667,NA,NA,NA,NA,NA,NA,150.076666666667,NA,NA,NA,NA,NA,89.075,39.8533333333333,NA,0.95,8.87166666666667,NA,NA,NA,NA,NA,2.33333333333333,4.935016,NA,NA,NA,NA,NA,0
"2004_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","2222",0.28,2004,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.64,NA,NA,NA,11.1666666666667,NA,NA,NA,NA,NA,NA,150.076666666667,NA,NA,NA,NA,NA,89.075,39.8533333333333,NA,0.95,8.87166666666667,NA,NA,NA,NA,NA,2.33333333333333,4.935016,NA,NA,NA,NA,NA,0
"2013_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","11226",0.28,2013,NA,NA,NA,NA,0.083,NA,NA,NA,NA,0.0375,18.14,NA,NA,NA,5.625,NA,NA,NA,7.725,NA,NA,162.925,NA,NA,NA,23.40531,130.6875,57.5905375,67.1525,NA,0.2875,7.40875,NA,NA,NA,NA,NA,3.45,8.784055,NA,NA,NA,NA,NA,0.011532375
"2015_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","12889",0.28,2015,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.25,NA,NA,NA,5.68125,NA,NA,7.43333333333333,61.9122125,NA,NA,122.05,NA,NA,NA,NA,114.667,65.189625,71.37,NA,1.8125,2.6175,NA,NA,NA,NA,NA,5.79,12.8292275,NA,NA,NA,NA,NA,0
"2011_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","4983",0.28,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.49,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,166.15,NA,NA,NA,NA,NA,83.818675,78.08,NA,0.675,9.0225,NA,NA,NA,NA,NA,2.7925,7.5530025,NA,NA,NA,NA,NA,0
"2016_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","13396",0.28,2016,NA,NA,NA,NA,6.474,NA,NA,NA,NA,7.8,24.34,NA,NA,NA,5.5625,NA,NA,7.45,57.0605875,NA,NA,172.65,NA,NA,NA,NA,278.125,90.112475,66.485,NA,1.4825,7.4725,NA,NA,NA,NA,NA,3.9525,8.639035,NA,NA,NA,NA,NA,0
"2017_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","13923",0.28,2017,NA,NA,NA,NA,0.35275,NA,NA,NA,NA,0.425,23.17,NA,56,NA,7.75,NA,NA,8.3,37.326575,NA,NA,155.275,NA,NA,NA,NA,228.18775,78.997875,74.705,NA,2.14,4.685,NA,NA,NA,NA,NA,3.765,6.494075,NA,NA,NA,NA,0.41,0
"2011_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","10229",0.28,2011,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.49,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,166.15,NA,NA,NA,NA,NA,83.818675,78.08,NA,0.675,9.0225,NA,NA,NA,NA,NA,2.7925,7.5530025,NA,NA,NA,NA,NA,0
"2019_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","17091",0.28,2019,NA,NA,NA,NA,0.274,NA,NA,NA,NA,0.33,21.2333333333333,NA,9.6,NA,1.33333333333333,NA,NA,NA,6.85,NA,NA,148.666666666667,NA,NA,NA,NA,237.639,95.0556666666667,55,NA,2.06,2.63333333333333,NA,NA,NA,NA,NA,2.18,NA,NA,NA,NA,NA,NA,NA
"2008_EAST SIANG","India","ARUNACHAL PRADESH","EAST SIANG","4191",0.28,2008,NA,NA,NA,NA,0,NA,NA,NA,NA,0,24.1,NA,NA,NA,20.7725,NA,NA,NA,NA,NA,NA,160.7,NA,NA,NA,NA,NA,80.020925,81.65,NA,1.6,4.745,NA,NA,NA,NA,NA,2.75,9.844895,NA,NA,NA,NA,NA,0.226405
"2009_ERNAKULAM","India","KERALA","ERNAKULAM","157123",0.42,2009,NA,NA,NA,NA,0,1,0.369666666666667,0.520769230769231,NA,0,4.04,NA,4.712,NA,6.54,2,1,7.532,94.35606,NA,NA,47.2666666666667,NA,0.103966666666667,930,0.0419,NA,15.2527666666667,15.0186666666667,NA,1.24,1.23666666666667,NA,0.2012,0.2185,0.04725,0.17125,3.50666666666667,31.4454133333333,7.93,NA,1.04,NA,NA,0
"2007_ERNAKULAM","India","KERALA","ERNAKULAM","135747",0.42,2007,NA,NA,NA,NA,0,6.55,0.0095,0.85,NA,0,4.86666666666667,NA,6.20833333333333,NA,8.40833333333333,0.46,4.96,6.98333333333333,89.4542833333333,NA,NA,43.8333333333333,NA,0.196888888888889,1320,0.3665,NA,18.5902833333333,13.82,NA,1.31666666666667,1.54166666666667,NA,0.1335,0.997416666666667,0.079,0.918416666666667,3.48333333333333,27.363425,3.075,NA,1.315,NA,0.09875,0
"2005_ERNAKULAM","India","KERALA","ERNAKULAM","115500",0.42,2005,NA,NA,NA,NA,0,1.13,0.0736363636363636,0.43625,NA,0.6205411875,4.000625,15.5,3.64875,NA,6.69625,0.775,24.5,6.86625,86.70503125,NA,NA,45.0625,NA,0.1299375,470,NA,NA,18.199475,17.03854375,0.23,1.2875,1.976125,NA,NA,0.8404625,0.150116666666667,0.5755,3.4875,28.00988125,1.39,NA,3.61,NA,0.1078,0.0098557028125
"2019_ERNAKULAM","India","KERALA","ERNAKULAM","521455",0.42,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_ERNAKULAM","India","KERALA","ERNAKULAM","510787",0.42,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_ERNAKULAM","India","KERALA","ERNAKULAM","348616",0.42,2012,NA,NA,NA,NA,0,1.355,0.0928823529411765,0.64875,NA,0,4.84941176470588,0.185,3.91764705882353,NA,6.93823529411765,1.7875,10.6633333333333,7.02352941176471,88.4139294117647,NA,NA,53.8823529411765,NA,0.0745117647058823,712,1.27045,NA,20.0647117647059,18.2211764705882,NA,1.28823529411765,1.90588235294118,NA,0.0714666666666667,1.36649285714286,0.0107785714285714,1.193,3.87058823529412,27.9699941176471,3.66166666666667,NA,2.56666666666667,NA,NA,0
"2020_ERNAKULAM","India","KERALA","ERNAKULAM","472272",0.42,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004_ERNAKULAM","India","KERALA","ERNAKULAM","82590",0.42,2004,NA,NA,NA,NA,0,NA,0.152857142857143,0.72,NA,3.29330733333333,4.096,NA,3.80642857142857,NA,6.30666666666667,NA,NA,7.00666666666667,87.4657933333333,NA,NA,41.4,NA,0.0666428571428571,7.5,NA,NA,20.1666666666667,11.9213933333333,NA,1.14666666666667,2.40408,NA,NA,0.707230769230769,0.005,1.11725,2.92666666666667,22.8678533333333,NA,NA,NA,NA,0.0563636363636364,0.02545502
"2008_ERNAKULAM","India","KERALA","ERNAKULAM","144094",0.42,2008,NA,NA,NA,NA,0,4.31,0.045,0.573333333333333,NA,0,3.755,0.52,4.6,NA,7.4125,NA,1.565,7.175,90.9510125,NA,NA,46.4375,NA,0.093875,880,0.128818181818182,NA,16.2312375,15.35,NA,1.06875,1.6425,NA,0.05,0.587571428571429,0.073,0.3313125,3.90625,32.5675125,NA,NA,1.91,NA,0.0884285714285714,0
"2015_ERNAKULAM","India","KERALA","ERNAKULAM","411150",0.42,2015,NA,NA,NA,NA,NA,NA,NA,0.727777777777778,NA,NA,8.00222222222222,0.276666666666667,NA,NA,9.55944444444444,0.7,4.29,6.81111111111111,85.1513444444444,NA,NA,41.0611111111111,NA,NA,NA,0.034,NA,33.6398222222222,33.5977777777778,NA,0.143333333333333,3.27222222222222,NA,NA,NA,NA,NA,8.16666666666667,45.8471,1.49,NA,1.14333333333333,NA,NA,NA
"2006_ERNAKULAM","India","KERALA","ERNAKULAM","124625",0.42,2006,NA,NA,NA,NA,0,6.8335,0.0265,0.766666666666667,NA,0,3.975,4.5,5.83333333333333,NA,7.325,0.648,0.6345,7.48333333333333,94.482825,NA,NA,41.4166666666667,NA,0.175083333333333,665,NA,NA,18.0118083333333,14.9083333333333,0.032,1.03333333333333,1.93783333333333,NA,NA,0.46925,0.078,0.39125,3.36833333333333,27.4739666666667,3.3335,NA,1.624,NA,0.189272727272727,0
"2016_ERNAKULAM","India","KERALA","ERNAKULAM","443615",0.42,2016,NA,NA,NA,NA,NA,NA,NA,1.08888888888889,NA,NA,10.3594444444444,0.276666666666667,NA,NA,16.8461111111111,0.7,4.29,6.67222222222222,83.7104166666667,NA,NA,47.5111111111111,NA,NA,NA,0.034,NA,41.8268611111111,35.8513333333333,NA,0.919444444444445,3.82277777777778,NA,NA,NA,NA,NA,9.72294117647059,33.9008670588235,1.49,NA,1.14333333333333,NA,NA,NA
"2002_ERNAKULAM","India","KERALA","ERNAKULAM","70885",0.42,2002,NA,NA,NA,NA,0.173913043478261,NA,0.01475,0.991818181818182,NA,0.211311413043478,4.76521739130435,NA,NA,NA,8,NA,NA,7.09565217391304,88.9832913043478,NA,NA,45.4782608695652,NA,0.247,NA,NA,NA,18.8782608695652,18.1110408695652,NA,0.869565217391304,1.6904347826087,NA,NA,0.17,0,0.17,3.83478260869565,29.7985739130435,NA,NA,NA,NA,0.0801454545454545,4.42821739130435e-05
"2014_ERNAKULAM","India","KERALA","ERNAKULAM","382134",0.42,2014,NA,NA,NA,NA,0,3.46666666666667,0.047,0.656111111111111,NA,0,4.57611111111111,0.0243333333333333,6.26666666666667,NA,6.51166666666667,0.65,0.886666666666667,6.95,85.7533111111111,NA,NA,44.2777777777778,NA,0.189443333333333,1116.66666666667,0.0136666666666667,NA,21.7990627777778,15.8527777777778,NA,1.49333333333333,2.48611111111111,NA,NA,0.860833333333333,0.0603333333333333,0.8005,3.62,26.2164566666667,1.73666666666667,NA,0.257,NA,NA,0
"2011_ERNAKULAM","India","KERALA","ERNAKULAM","328021",0.42,2011,NA,NA,NA,NA,0,1.905,0.16025,0.635294117647059,NA,0,4.14117647058824,0.015,4.35294117647059,NA,6.54352941176471,1.035,3.055,6.96357142857143,86.5844285714286,NA,NA,48.6470588235294,NA,0.10070625,808.888888888889,0.195105263157895,NA,16.7156882352941,17.5094117647059,0,1.09411764705882,1.52705882352941,NA,0.0919333333333333,0.175816666666667,0.0155714285714286,0.455453333333333,3.51176470588235,29.7957117647059,NA,NA,0.21,NA,NA,0
"2004_ERNAKULAM","India","KERALA","ERNAKULAM","104776",0.42,2004,NA,NA,NA,NA,0,NA,0.152857142857143,0.72,NA,3.29330733333333,4.096,NA,3.80642857142857,NA,6.30666666666667,NA,NA,7.00666666666667,87.4657933333333,NA,NA,41.4,NA,0.0666428571428571,7.5,NA,NA,20.1666666666667,11.9213933333333,NA,1.14666666666667,2.40408,NA,NA,0.707230769230769,0.005,1.11725,2.92666666666667,22.8678533333333,NA,NA,NA,NA,0.0563636363636364,0.02545502
"2011_ERNAKULAM","India","KERALA","ERNAKULAM","176915",0.42,2011,NA,NA,NA,NA,0,1.905,0.16025,0.635294117647059,NA,0,4.14117647058824,0.015,4.35294117647059,NA,6.54352941176471,1.035,3.055,6.96357142857143,86.5844285714286,NA,NA,48.6470588235294,NA,0.10070625,808.888888888889,0.195105263157895,NA,16.7156882352941,17.5094117647059,0,1.09411764705882,1.52705882352941,NA,0.0919333333333333,0.175816666666667,0.0155714285714286,0.455453333333333,3.51176470588235,29.7957117647059,NA,NA,0.21,NA,NA,0
"2013_ERNAKULAM","India","KERALA","ERNAKULAM","364707",0.42,2013,NA,NA,NA,NA,0,3.494,0.0655,0.671666666666667,NA,0,4.2,0.100166666666667,4.81111111111111,NA,6.73888888888889,0.403333333333333,1.25,6.33333333333333,79.5176611111111,NA,NA,47.8333333333333,NA,0.183294444444444,1050.71428571429,0.0608,NA,17.3402833333333,17.2666666666667,0.07,1.33888888888889,1.64166666666667,NA,0.00933333333333333,0.3795,0.0128333333333333,0.366666666666667,3.89444444444444,30.9615666666667,3.77416666666667,NA,3.3125,NA,NA,0.000661961111111111
"2017_ERNAKULAM","India","KERALA","ERNAKULAM","473182",0.42,2017,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,15.3883333333333,NA,NA,NA,19.1133333333333,NA,NA,7.428,96.54752,NA,NA,51.4833333333333,NA,NA,NA,NA,NA,78.0541166666667,40.375,NA,2.06166666666667,9.5,NA,NA,NA,NA,NA,11.185,24.2315333333333,NA,NA,NA,NA,NA,NA
"2003_ERNAKULAM","India","KERALA","ERNAKULAM","75479",0.42,2003,NA,NA,NA,NA,0.4341086875,NA,0.088,0.888125,NA,1.3090099,2.925,NA,5.05454545454545,NA,7.0625,NA,NA,6.94625,86.10763125,NA,NA,42.9375,NA,0.0755714285714286,NA,NA,NA,20.4625,15.85737125,NA,1.2,3.1741875,NA,NA,0.561666666666667,0,0.6925,3.575,26.03005,NA,NA,NA,NA,0.052375,0.009985660625
"2010_ERNAKULAM","India","KERALA","ERNAKULAM","167178",0.42,2010,NA,NA,NA,NA,0,NA,0.1334,0.610555555555556,NA,0,3.48888888888889,NA,4.69444444444444,NA,6.25611111111111,NA,NA,7.535,94.98005,NA,NA,46.0555555555556,NA,0.150733333333333,818,0.324777777777778,NA,15.17825,15.4422222222222,NA,0.85,1.54944444444444,NA,0.168588235294118,0.2157,0.0382,0.160066666666667,3.51666666666667,32.0489277777778,NA,NA,NA,NA,NA,0.00180481111111111
"2001_ERNAKULAM","India","KERALA","ERNAKULAM","66052",0.42,2001,NA,NA,NA,NA,0,NA,0.0136842105263158,1.13,NA,0,4.19310344827586,NA,NA,NA,8.08793103448276,NA,NA,7.25068965517241,89.2071965517241,NA,NA,44.4137931034483,NA,NA,NA,NA,NA,17.398275862069,17.1671428571429,NA,1.01724137931034,1.67586206896552,NA,NA,0.07,0,0.07,3.26275862068966,27.6443379310345,NA,NA,NA,NA,0.0430724137931034,0.00696070610344828
"2010_ERODE","India","TAMIL NADU","ERODE","359961",0.31,2010,NA,NA,NA,NA,27.2994545454545,NA,0.281840909090909,1.63636363636364,NA,32.8909090909091,48.0176818181818,NA,NA,NA,332.162727272727,NA,NA,6.86136363636364,84.9548948717949,NA,NA,1289.93181818182,NA,0.629136363636364,NA,0.160454545454545,NA,260.645479545455,200.094090909091,NA,11.4136363636364,33.7443181818182,NA,0.056225,NA,NA,6.21844186046512,240.418181818182,35.1062363636364,NA,NA,NA,NA,NA,0.0868296636363636
"2008_ERODE","India","TAMIL NADU","ERODE","286744",0.31,2008,NA,NA,NA,NA,13.9682544444444,10.7733333333333,0.281959459459459,1.57317073170732,NA,16.8292222222222,43.7168888888889,13.5166666666667,NA,NA,336.156,NA,26.15,7.02642857142857,84.6361414634146,NA,NA,1448.94444444444,NA,0.581926470588235,NA,0.0744852941176471,NA,233.626977777778,213.564777777778,NA,10.0388888888889,29.8403333333333,NA,0.0925,4.70464705882353,0.151352941176471,4.08860975609756,232.684444444444,37.4411533333333,NA,NA,11.18,NA,0.264583333333333,0.1922184
"2019_ERODE","India","TAMIL NADU","ERODE","1099402",0.31,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009_ERODE","India","TAMIL NADU","ERODE","316760",0.31,2009,NA,NA,NA,NA,17.2824444444444,76.6333333333333,0.221672222222222,1.57,NA,20.8222222222222,47.8622222222222,NA,NA,NA,396.481111111111,8.84,6.0375,6.90536585365854,85.4886631578947,NA,NA,1524.46666666667,NA,0.498588888888889,NA,0.168081707317073,NA,251.193523333333,228.362222222222,NA,10.8522222222222,31.5691111111111,NA,0.112787878787879,NA,NA,3.05237804878049,278.777777777778,35.3621444444444,39.4325,NA,2.47333333333333,NA,NA,0.094048195
"2011_ERODE","India","TAMIL NADU","ERODE","386508",0.31,2011,NA,NA,NA,NA,12.381030952381,1.13333333333333,0.150272727272727,2.05714285714286,NA,14.9169047619048,42.4464285714286,0.0466666666666667,NA,NA,225.161904761905,4.84,3,6.94285714285714,85.7312571428571,NA,NA,910.285714285714,NA,0.539445238095238,NA,0.0120909090909091,NA,225.618066666667,176.288095238095,NA,8.37142857142857,28.6804761904762,NA,0.0254545454545455,NA,NA,2.21011904761905,144.264285714286,33.4328142857143,NA,NA,0.333333333333333,NA,NA,0.00832774761904762
"2015_ERODE","India","TAMIL NADU","ERODE","862437",0.31,2015,NA,NA,NA,NA,11.0335255319149,NA,0.0974285714285714,2.51217391304348,NA,13.2934042553191,32.5657446808511,4.77475,16.4110638297872,NA,190.256170212766,8.6925,7.715,6.73409090909091,84.0748863636364,NA,NA,989.702127659574,NA,0.44535,NA,0.034468085106383,NA,218.620074468085,174.194468085106,NA,9.93617021276596,32.9293617021277,NA,0.226489361702128,4.26225531914894,0.0531914893617021,4.20906382978723,137.002127659574,34.0673957446809,22.2925,NA,6.645,NA,NA,0.00651082765957447
"2011_ERODE","India","TAMIL NADU","ERODE","674478",0.31,2011,NA,NA,NA,NA,12.381030952381,1.13333333333333,0.150272727272727,2.05714285714286,NA,14.9169047619048,42.4464285714286,0.0466666666666667,NA,NA,225.161904761905,4.84,3,6.94285714285714,85.7312571428571,NA,NA,910.285714285714,NA,0.539445238095238,NA,0.0120909090909091,NA,225.618066666667,176.288095238095,NA,8.37142857142857,28.6804761904762,NA,0.0254545454545455,NA,NA,2.21011904761905,144.264285714286,33.4328142857143,NA,NA,0.333333333333333,NA,NA,0.00832774761904762
"2005_ERODE","India","TAMIL NADU","ERODE","221588",0.31,2005,NA,NA,NA,NA,4.13009886363636,11.655,0.252363636363636,1.56414634146341,NA,4.97602272727273,45.4578409090909,4.5,11.5275,NA,434.703863636364,5.68,1.66666666666667,6.88860465116279,84.4130953488372,NA,NA,1623.29545454545,NA,0.540784090909091,NA,0.147034090909091,NA,277.353894318182,135.941818181818,0.293333333333333,10.2579545454545,39.2902272727273,NA,0.128233333333333,3.14745454545455,0.0675340909090909,3.07992045454545,250.015909090909,33.7766034090909,3.71,NA,6.815,NA,0.0510853658536585,0.00309077272727273
"2017_ERODE","India","TAMIL NADU","ERODE","1000308",0.31,2017,NA,NA,NA,NA,0,NA,0.044,1.414,NA,0,30.781,NA,9.81,NA,58.077,NA,NA,6.507,80.71027,NA,NA,298.5,NA,0.144875,NA,0.018,NA,114.61087,78.317,NA,2.81,9.038,NA,0.2241,0.9842,0.023,0.9612,17.82,24.74284,NA,NA,NA,NA,NA,0.00609671
